property_id,user_id,floorplan_id,floor_name,room_name,is_segment,dimensions_imperial,dimensions_metric,room_id,no_of_door,no_of_window,no_of_room_points,min_x_pixels,min_y_pixels,max_x_pixels,max_y_pixels,max_area_metric,max_area_imperial,max_area_pixels,actual_area_pixels,pixel_ratio,scale_metric,scale_imperial,calculated_sq_area_metric,calculated_floor_total_sq_area_metric,calculated_area_imperial,calculated_floor_total_sq_area_imperial,created_at
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,ground_floor,Utility,segment,"8'1"" x 11'2""",2.45m x 3.40m,5.0,1.0,0.0,4.0,42.0,112.0,144.0,180.0,8.33,90.26388888888889,6936.0,6413.0,0.92459630911188,0.0012009803921568,0.0130138248109701,7.7,585.26,83.46,6341.88,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,ground_floor,Hallway (AI),segment,,,6.0,1.0,0.0,5.0,344.0,329.0,419.0,403.0,,,5550.0,5512.5,0.9932432432432432,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,ground_floor,Hallway (AI),segment,,,7.0,2.0,1.0,7.0,344.0,508.0,526.0,653.0,,,26390.0,21101.0,0.7995831754452444,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,ground_floor,stairs,object,,,,,,4.0,344.0,404.0,421.0,508.0,,,8008.0,7969.5,0.9951923076923076,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,first_floor,Bathroom (AI),segment,,,4.0,1.0,1.0,5.0,45.0,44.0,254.0,190.0,,,30514.0,29334.0,0.9613292259290818,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,first_floor,Closet (AI),segment,,,5.0,2.0,0.0,4.0,262.0,138.0,320.0,189.0,,,2958.0,2823.0,0.9543610547667344,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,first_floor,Hallway (AI),segment,,,6.0,4.0,1.0,12.0,45.0,199.0,272.0,443.0,,,55388.0,39663.5,0.7161027659420813,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,first_floor,Staircase (AI),not segment,,,7.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,first_floor,stairs,object,,,,,1.0,4.0,42.0,244.0,124.0,339.0,,,7790.0,7702.0,0.9887034659820284,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:08:58.031274+00:00
24,8,3954d2bab15806a3ff08ae58a29a79f7b3fcef8cba0a20fa3cb77270c344a382,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:08:58.031274+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,ground_floor,DINING ROOM/KITCHEN,segment,,,1.0,1.0,1.0,11.0,52.0,52.0,571.0,427.0,,,194625.0,168244.0,0.8644521515735388,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,ground_floor,DINING ROOM/KITCHEN,not segment,,,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,ground_floor,LOUNGE,segment,,,3.0,1.0,2.0,8.0,52.0,438.0,409.0,832.0,,,140658.0,132534.5,0.9422464417238976,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,ground_floor,Dining Room/Kitchen,segment,,,4.0,3.0,1.0,6.0,358.0,331.0,572.0,752.0,,,90094.0,73180.5,0.812268297555886,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,BEDROOM,segment,"17'9"" x 16'9""",5.42m x 5.14m,1.0,4.0,0.0,16.0,51.0,126.0,536.0,664.0,27.8588,297.3125,260930.0,163885.0,0.6280803280573334,0.0001067673322346,0.001139433947802,17.5,25.96,186.74,277.09000000000003,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,EAVES STORAGE,segment,,,2.0,1.0,0.0,6.0,376.0,600.0,535.0,665.0,,,10335.0,9967.5,0.9644412191582002,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,STORAGE,not segment,,,3.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,EAVES STORAGE,segment,,,4.0,1.0,0.0,5.0,52.0,603.0,292.0,665.0,,,14880.0,14424.0,0.9693548387096774,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,Bedroom,segment,,,5.0,1.0,0.0,4.0,79.0,38.0,283.0,107.0,,,14076.0,13838.0,0.9830917874396136,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,Bathroom (AI),segment,,,6.0,1.0,1.0,4.0,330.0,136.0,491.0,269.0,,,21413.0,21280.0,0.9937888198757764,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,Bathroom (AI),segment,,,7.0,1.0,0.0,11.0,330.0,279.0,532.0,350.0,,,14342.0,10517.0,0.7333007948682192,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,second_floor,Bathroom (AI),segment,,,8.0,0.0,0.0,7.0,411.0,352.0,535.0,448.0,,,11904.0,9261.5,0.7780157930107527,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,BEDROOM,segment,,,1.0,1.0,1.0,8.0,51.0,52.0,346.0,374.0,,,94990.0,91985.0,0.968365091062217,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,BEDROOM,segment,,,2.0,1.0,3.0,14.0,51.0,384.0,346.0,833.0,,,132455.0,117801.0,0.8893661998414556,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,BEDROOM,segment,,,3.0,1.0,2.0,13.0,358.0,465.0,571.0,795.0,,,70290.0,63977.0,0.9101863707497512,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,Bathroom (AI),segment,,,4.0,1.0,1.0,7.0,357.0,52.0,571.0,258.0,,,44084.0,37996.5,0.8619113510570728,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,Bathroom (AI),segment,,,5.0,0.0,0.0,4.0,456.0,223.0,571.0,265.0,,,4830.0,4751.5,0.9837474120082816,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,Hallway (AI),segment,,,6.0,4.0,0.0,4.0,357.0,267.0,455.0,455.0,,,18424.0,18236.0,0.9897959183673468,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,Stairs (AI),segment,,,7.0,0.0,0.0,6.0,502.0,341.0,570.0,360.0,,,1292.0,966.5,0.7480650154798761,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,Staircase (AI),segment,,,8.0,0.0,0.0,5.0,505.0,363.0,569.0,378.0,,,960.0,545.5,0.5682291666666667,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,stairs,object,,,,,,4.0,455.0,265.0,571.0,341.0,,,8816.0,8626.0,0.978448275862069,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,first_floor,stairs,object,,,,,,4.0,455.0,379.0,570.0,455.0,,,8740.0,8494.5,0.9719107551487414,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T11:43:21.793063+00:00
20,8,89031905e175901b42f9e38d0f43a8beb537fda09404b953b057e02330040388,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T11:43:21.793063+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Kitchen / Dining Room,segment,"25'5"" x 16'6""",7.75m x 5.03m,1.0,5.0,4.0,29.0,94.0,251.0,483.0,897.0,38.9825,419.375,251294.0,163935.0,0.6523633672113143,0.0001551270623254,0.0016688619704409,25.43,38.22,273.58,411.1,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Family Room,not segment,"13'2"" x 11'1""",4.01m x 3.38m,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Reception Room,not segment,"15'8"" x 12'0""",4.78m x 3.66m,3.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Utility,segment,,,4.0,1.0,1.0,7.0,95.0,513.0,244.0,580.0,,,9983.0,9904.5,0.9921366322748671,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Study / Bedroom,segment,"14'3"" x 7'2""",4.34m x 2.18m,5.0,1.0,2.0,6.0,94.0,677.0,204.0,897.0,9.4612,102.125,24200.0,23954.0,0.9898347107438016,0.0003909586776859,0.004220041322314,9.37,96.31,101.09,1039.51,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Stairs (AI),segment,,,6.0,6.0,2.0,11.0,212.0,513.0,307.0,898.0,,,36575.0,22704.5,0.6207655502392344,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Hallway (AI),not segment,,,7.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Study / Bedroom,segment,"14'3"" x 7'2""",4.34m x 2.18m,8.0,0.0,0.0,6.0,94.0,586.0,204.0,671.0,9.4612,102.125,9350.0,8393.5,0.8977005347593583,0.0010118930481283,0.0109224598930481,8.49,249.24,91.68,2690.5100000000007,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Utility,segment,,,9.0,1.0,0.0,5.0,212.0,586.0,249.0,648.0,,,2294.0,2161.5,0.9422406277244988,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Utility,segment,,,10.0,1.0,0.0,5.0,212.0,654.0,250.0,682.0,,,1064.0,992.5,0.9328007518796992,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,Driveway,segment,,,11.0,1.0,1.0,18.0,369.0,913.0,498.0,1068.0,,,19995.0,14282.5,0.7143035758939735,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,ground_floor,stairs,object,,,,,,4.0,211.0,682.0,254.0,748.0,,,2838.0,2731.0,0.9622973925299508,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Bedroom,segment,"13'1"" x 11'6""",3.99m x 3.51m,1.0,5.0,1.0,17.0,269.0,39.0,444.0,241.0,14.0049,150.45833333333334,35350.0,30991.0,0.8766902404526167,0.0003961782178217,0.0042562470532767,12.28,58.71999999999999,131.91,630.97,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Bedroom,segment,"11'5"" x 6'5""",3.48m x 1.96m,2.0,2.0,1.0,4.0,54.0,40.0,151.0,216.0,6.8208,73.25694444444444,17072.0,17023.5,0.9971590909090908,0.0003995313964386,0.0042910581328751,6.8,59.22000000000001,73.05,636.12,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Bedroom,segment,"15'3"" x 11'0""",4.65m x 3.35m,3.0,1.0,3.0,13.0,276.0,250.0,444.0,490.0,15.577500000000002,167.75,40320.0,36546.5,0.9064112103174604,0.0003863467261904,0.0041604662698412,14.12,57.27,152.05,616.77,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Bedroom,segment,"15'0"" x 8'7""",4.57m x 2.62m,4.0,1.0,2.0,5.0,39.0,330.0,267.0,461.0,11.973400000000002,128.75,29868.0,29391.0,0.9840297308155886,0.0004008771929824,0.0043106334538636,11.78,59.42,126.69,639.02,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Bathroom (AI),segment,,,5.0,1.0,1.0,4.0,160.0,40.0,260.0,163.0,,,12300.0,12300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Bedroom (AI),segment,,,6.0,2.0,1.0,4.0,422.0,40.0,443.0,84.0,,,924.0,913.5,0.9886363636363636,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Hallway (AI),segment,,,7.0,4.0,0.0,6.0,160.0,171.0,267.0,321.0,,,16050.0,10850.5,0.6760436137071651,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Storage (AI),segment,,,8.0,0.0,0.0,4.0,120.0,220.0,151.0,261.0,,,1271.0,1220.5,0.9602675059008656,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,Bedroom (AI),segment,,,9.0,1.0,1.0,6.0,39.0,224.0,151.0,321.0,,,10864.0,9008.0,0.8291605301914581,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,first_floor,stairs,object,,,,,,4.0,160.0,212.0,202.0,321.0,,,4578.0,4557.0,0.9954128440366972,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,garage,Garage,segment,"23'9"" x 12'10""",7.24m x 3.91m,1.0,1.0,2.0,4.0,39.0,67.0,234.0,432.0,28.3084,304.7916666666667,71175.0,71175.0,1.0,0.0003977295398665,0.004282285446669,28.31,35.61,304.79,383.41,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,garage,Brick Store,segment,"11'1"" x 7'3""",3.38m x 2.2m,2.0,1.0,2.0,4.0,301.0,264.0,409.0,434.0,7.436,80.35416666666667,18360.0,18360.0,1.0,0.0004050108932461,0.0043765885984023,7.44,43.71,80.35,472.2000000000001,2025-04-07T12:17:51.285798+00:00
55,8,1441f926c57bda0f18956467bb498124d48d8713913da6f8fdb41793bfdc289b,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:17:51.285798+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Kitchen/Dining Room,segment,"16'9"" x 11'5""",5.11m x 3.47m,1.0,1.0,3.0,7.0,43.0,46.0,413.0,292.0,17.731700000000004,191.22916666666663,91020.0,88278.0,0.969874752801582,0.0001948110305427,0.002100957664982,17.2,66.99999999999999,185.47,722.6000000000001,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Sitting Room,segment,"13'9"" x 11'3""",4.19m x 3.44m,2.0,2.0,2.0,16.0,367.0,304.0,706.0,815.0,14.4136,154.6875,173229.0,137188.5,0.7919488076476803,8.320546790664381e-05,0.0008929653810851,11.41,28.61,122.5,307.11999999999995,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Family Room,not segment,"12'10"" x 10'8""",3.92m x 3.26m,3.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Study,segment,"8'2"" x 6'5""",2.50m x 1.95m,4.0,1.0,2.0,5.0,43.0,376.0,181.0,557.0,4.875,52.40277777777778,24978.0,24044.5,0.9626271118584354,0.000195171751141,0.002097957313547,4.69,67.13000000000001,50.44,721.5600000000001,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Hallway (AI),segment,,,5.0,7.0,0.0,15.0,203.0,303.0,424.0,817.0,,,113594.0,68855.5,0.6061543743507579,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Hallway (AI),segment,,,6.0,2.0,0.0,4.0,43.0,305.0,180.0,365.0,,,8220.0,7843.5,0.9541970802919708,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Up (AI),segment,,,7.0,0.0,1.0,6.0,203.0,549.0,268.0,584.0,,,2275.0,2056.5,0.903956043956044,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Up (AI),segment,,,8.0,1.0,1.0,4.0,203.0,586.0,268.0,674.0,,,5720.0,5282.5,0.923513986013986,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,Unknown (AI),segment,,,9.0,2.0,1.0,7.0,203.0,685.0,301.0,815.0,,,12740.0,10386.0,0.8152276295133438,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,ground_floor,stairs,object,,,,,,4.0,272.0,758.0,355.0,817.0,,,4897.0,4785.5,0.977230957729222,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,first_floor,Bedroom,segment,"16'9"" x 10'7""",5.10m x 3.23m,1.0,3.0,2.0,6.0,46.0,47.0,416.0,291.0,16.473,177.27083333333334,90280.0,87034.5,0.9640507310589278,0.0001824656623836,0.0019635670506572,15.88,58.28000000000001,170.9,627.05,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,first_floor,Bedroom,segment,"13'7"" x 9'2""",4.15m x 2.79m,2.0,1.0,1.0,10.0,46.0,304.0,350.0,506.0,11.578500000000002,124.51388888888889,61408.0,56934.5,0.927151185513288,0.0001885503517457,0.0020276493109837,10.74,60.22,115.44,647.51,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,first_floor,Bedroom,segment,"11'3"" x 10'9""",3.42m x 3.28m,3.0,1.0,1.0,4.0,439.0,305.0,674.0,553.0,11.2176,120.9375,58280.0,57792.0,0.9916266300617708,0.0001924776938915,0.0020751115305422,11.12,61.46,119.92,662.6800000000001,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,first_floor,Bedroom,segment,"11'3"" x 10'7""",3.42m x 3.23m,4.0,1.0,2.0,4.0,439.0,566.0,673.0,816.0,11.0466,119.0625,58500.0,58142.0,0.993880341880342,0.0001888307692307,0.0020352564102564,10.98,60.29999999999999,118.33,649.95,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,first_floor,Hallway (AI),segment,,,5.0,2.0,0.0,8.0,314.0,303.0,426.0,816.0,,,57456.0,36363.5,0.6328929963798385,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,first_floor,Bathroom (AI),segment,,,6.0,1.0,2.0,7.0,206.0,511.0,357.0,692.0,,,27331.0,23077.0,0.8443525666825217,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,first_floor,stairs,object,,,,,2.0,4.0,205.0,702.0,321.0,817.0,,,13340.0,13111.0,0.9828335832083958,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,garage,Garage,segment,"22'7"" x 14'4""",6.88m x 4.37m,1.0,0.0,2.0,6.0,238.0,78.0,553.0,583.0,30.0656,323.69444444444446,159075.0,157891.5,0.9925601131541726,0.0001890026716957,0.0020348542790787,29.84,,321.29,,2025-04-07T12:19:29.749074+00:00
27,8,bd6b236a59aa709ebcb3cf54598a0054f5b4650835a9a3ca664673dd4e844b40,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07T12:19:29.749074+00:00
37,8,c0f9573bb8477b0c379eea90be8533d7abc6bff465d6668b89114dd3ca07722e,ground_floor,Dining Area / Kitchen,segment,"30'2"" x 12'0""",9.20m x 3.66m,1.0,2.0,4.0,11.0,182.0,88.0,485.0,869.0,33.672,362.0,236643.0,203689.0,0.8607438208609594,0.0001422902853665,0.0015297304378325,28.98,85.97,311.59,924.08,2025-04-07T12:27:53.889933+00:00
37,8,c0f9573bb8477b0c379eea90be8533d7abc6bff465d6668b89114dd3ca07722e,ground_floor,Living Room,segment,"18'11"" x 16'2""",5.76m x 4.93m,2.0,3.0,2.0,6.0,498.0,89.0,909.0,581.0,28.3968,305.8194444444445,202212.0,199843.5,0.988287045279212,0.0001404308349652,0.0015123704055369,28.06,84.83,302.24,913.6,2025-04-07T12:27:53.889933+00:00
37,8,c0f9573bb8477b0c379eea90be8533d7abc6bff465d6668b89114dd3ca07722e,ground_floor,Garage,segment,"17'4"" x 7'5""",5.29m x 2.26m,3.0,2.0,0.0,7.0,48.0,570.0,235.0,1016.0,11.9554,128.55555555555554,83402.0,81421.5,0.976253567060742,0.0001433466823337,0.0015413965559046,11.67,86.6,125.5,931.12,2025-04-07T12:27:53.889933+00:00
